timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1734008312349824217,2.0431056579440057,-2.7811864996582996,0.0,0.0,0.0,-0.9326095316338467,0.36088704812683015
1734008312449976143,2.043105657599319,-2.7811864989456927,0.0,0.0,0.0,-0.9326095514400209,0.360886996943424
1734008312549836439,2.0431056579443885,-2.781186499658404,0.0,0.0,0.0,-0.9326095316338466,0.3608870481268303
1734008312616687606,2.04310565834928,-2.7811864992903197,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008312716556680,2.03273801880487,-2.7828192896121555,0.0,0.0,0.0,-0.9991475995263407,0.04128043556881441
1734008312749912513,2.0431056574369144,-2.781186499181414,0.0,0.0,0.0,-0.9326095456501663,0.3608870119056522
1734008312849931921,2.0431056579238622,-2.781186499631935,0.0,0.0,0.0,-0.9326095316338454,0.3608870481268334
1734008312949904643,2.043105657934622,-2.7811864996256213,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008313049850532,2.0431056576065667,-2.7811864989891024,0.0,0.0,0.0,-0.932609549808425,0.3608870011598183
1734008313149950198,2.0431056579263114,-2.7811864996393307,0.0,0.0,0.0,-0.9326095316338464,0.360887048126831
1734008313249826180,2.0431056576380007,-2.7811864991266697,0.0,0.0,0.0,-0.9326095467032429,0.36088700918427596
1734008313349868254,2.0431056579288804,-2.781186499642171,0.0,0.0,0.0,-0.9326095316338459,0.3608870481268324
1734008313449693661,2.0431056577033213,-2.7811864992765707,0.0,0.0,0.0,-0.9326095414999229,0.3608870226307722
1734008313549814624,2.043105657938732,-2.781186499637534,0.0,0.0,0.0,-0.9326095316338443,0.36088704812683653
1734008313649928642,2.043105657947545,-2.781186499631395,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008313750078476,2.0431056577335465,-2.7811864993657465,0.0,0.0,0.0,-0.9326095394669706,0.3608870278843577
1734008313850133457,2.0431056579337237,-2.781186499647237,0.0,0.0,0.0,-0.9326095316338439,0.3608870481268376
1734008313950678235,2.04310565793961,-2.781186499643284,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008314049862457,2.043105657770723,-2.781186499426879,0.0,0.0,0.0,-0.9326095379317366,0.36088703185173154
1734008314149799290,2.0431056579361067,-2.781186499648872,0.0,0.0,0.0,-0.9326095316338436,0.3608870481268382
1734008314249911475,2.043105657789665,-2.7811864994650985,0.0,0.0,0.0,-0.9326095369873993,0.3608870342921016
1734008314349716475,2.0431056579363385,-2.7811864996505884,0.0,0.0,0.0,-0.9326095316338434,0.36088704812683864
1734008314449959938,2.0431056579443783,-2.7811864996440785,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008314549689679,2.043105657803856,-2.7811864994673785,0.0,0.0,0.0,-0.932609536813707,0.36088703474096007
1734008314649805994,2.043105657945148,-2.7811864996447215,0.0,0.0,0.0,-0.9326095316338434,0.36088704812683864
1734008314749907253,2.0431056579535456,-2.7811864996376268,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008314849790882,2.043105657794829,-2.7811864994747437,0.0,0.0,0.0,-0.932609536805771,0.36088703476146855
1734008314949753864,2.043105657938988,-2.7811864996517657,0.0,0.0,0.0,-0.9326095316338434,0.36088704812683864
1734008315049827549,2.043105657782444,-2.7811864994535456,0.0,0.0,0.0,-0.9326095373767637,0.36088703328590066
1734008315149753049,2.043105657939153,-2.781186499652259,0.0,0.0,0.0,-0.9326095316338435,0.3608870481268384
1734008315249960512,2.0431056579463434,-2.781186499645958,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008315349890160,2.0431056577179256,-2.7811864993347704,0.0,0.0,0.0,-0.9326095404515403,0.3608870253400178
1734008315449959734,2.0431056579390705,-2.7811864996529314,0.0,0.0,0.0,-0.932609531633844,0.36088704812683714
